,ACLED_PK,KPIFK,TimeFK_Event_Date,DateClean,Flashfill,Date Format,CountryFK,ACLED_Region,ACLED_GWNO,ACLED_Event_ID_Cnty,ACLED_Event_ID_No_Cnty,ACLED_Year,ACLED_Time_Precision,ACLED_Event_Type,ACLED_Event_TypeDesc,ACLED_Event_SubType,ACLED_Event_SubTypeDesc,ACLED_Actor1,ACLED_Ally_Actor1,ACLED_Inter1,ACLED_Actor2,ACLED_Ally_Actor2,ACLED_Inter2,ACLED_Interaction,ACLED_Admin1,ACLED_Admin2,ACLED_Admin3,ACLED_Location,ACLED_Latitude,ACLED_Longitude,ACLED_Geo_Precision,ACLED_Source,ACLED_SourceScale,ACLED_Notes,ACLED_Fatalities,ACLED_CreatedOn,ACLED_CreatedBy,ACLED_UpdatedOn,ACLED_UpdatedBy
38,9845161,95,20181202,20181202,2018-12-02,2018-12-02,3,South Asia,,SRI2868,2868,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Lanka News Web,National,"On 2 Dec, in Colombo city, youths, professionals, and artists joined a protest at the Independence Square entitled 'Order of the Youth: for a decent political culture which protects democracy' organized by the New Wings to demand concrete and ethical solutions for the current political crisis in Sri Lanka.",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
39,9945321,95,20190302,20190302,2019-03-02,2019-03-02,3,South Asia,,SRI3178,3178,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,Central,Nuwara Eliya,Ambagamuwa,Bogawanthalawa,6.7994,80.665,1,Hiru News,National,"On March 2, the 'Thousand Rupee Movement' staged a protest in the Bogawanthalawa town in Nuwara Eliya, demanding the basic salary of estate workers to be increased up to 1,000 rupees. [size=no report]",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
40,9945650,95,20181207,20181207,2018-12-07,2018-12-07,3,South Asia,,SRI2898,2898,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),LGBT (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News1st (Sri Lanka),National,"On 7 Dec, in Colombo city, the LGBTQ community and supporters staged a protest called 'Butterflies for Democracy' at the Lipton Circus to demand the protection of rights and freedom of people of various sexual orientations and cultures.",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
41,8534541,95,20121103,20121103,2012-11-03,2012-11-03,3,South Asia,,SRI2059,2059,2012,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Women (Sri Lanka),6,,,0,60,Sabaragamuwa,Ratnapura,Kahawatta,Kahawatta,6.5825,80.5755,1,Daily Mirror (Sri Lanka),National,"Hundreds of people led by women activists staged a protest in Kahawatta town against the series of killings of women in the area, demanding their 'right to live'.",0,13:45.0,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
42,8534271,95,20110712,20110712,2011-07-12,2011-07-12,3,South Asia,,SRI1729,1729,2011,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,Western,Colombo,Thimbirigasyaya,Kollupitiya,6.9117,79.8478,1,Daily Mirror (Sri Lanka),National,A group of teachers staged a protest against the attack on several teachers by alleged supporters of a previous principal in front of 'Gurugedara' in Kollupitiya.,0,13:45.0,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
43,9847103,95,20190312,20190312,2019-03-12,2019-03-12,3,South Asia,,SRI3202,3202,2019,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Tamil Guardian,International,"On March 12, students at the University of Jaffna (Jaffna, Northern), launched an awareness rally, demanding justice for the alleged 'genocide' of Tamils. [size=no report]",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
44,9846990,95,20181030,20181030,2018-10-30,2018-10-30,3,South Asia,,SRI2766,2766,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),UNP: United National Party; UNF: United National Front,6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,AFP; News1st (Sri Lanka); Twitter,New media-National,"On 30 Oct, in Colombo city, the UNP and thousands of protesters, including UNF, gathered in a protest called, 'Yukthiye Jana Handa (Voice of Justice)' at Temple Trees in Kollupitiya to denounce the unconstitutional appointment of the new Prime Minister by the President. Protest still ongoing as of 8 Nov.",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
45,9947596,95,20181121,20181121,2018-11-21,2018-11-21,3,South Asia,,SRI2829,2829,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),UNP: United National Party; UNF: United National Front; Labour Group (Sri Lanka); Buddhist Group (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Colombo Page; News1st (Sri Lanka); South Asia Terrorism Portal,Other-National,"On 21 Nov, in Colombo city, trade unions, professionals, and monks supporting UNP and UNF staged a 'Satyagraha' sit-in protest at the Vihara Maha Devi Park to demand the restoration of government following the sacking of the Prime Minister on 26 Oct. Protest actions concluded last 13 Dec, after the SC decision overruling the dissolution of Parliament.",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
46,9945623,95,20181105,20181105,2018-11-05,2018-11-05,3,South Asia,,SRI2788,2788,2018,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),SLPP: Sri Lanka People's Front; SLNSS: Sri Lanka Nidahas Sevaka Sangamaya; Labour Group (Sri Lanka),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,AFP; Daily News (Sri Lanka),National-International,"On 5 Nov, in Colombo city, thousands attended a protest rally called 'Rata Rakina Jana Mahimaya' near the Parliament complex to support the President and the new Prime Minister despite questions of constitutionality over the appointment of the new PM. SLPP and SLNSS also joined.",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
47,10515734,95,20210208,20210208,2021-02-08,2021-02-08,3,South Asia,,SRI4599,4599,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),,6,,,0,60,North Western,Puttalam,Madampe,Madampe,7.4976,79.8407,1,Lankadeepa,National,"On 8 February 2021, a group of locals staged a protest in Madampe town (Puttalam), demanding the stoppage of sand mining without being influenced by the sand smugglers in the locality. [size=no report]",0,26:56.0,RES01\svcDW_Admin_UNDP,,
48,10471064,95,20200928,20200928,2020-09-28,2020-09-28,3,South Asia,,SRI4335,4335,2020,1,Riots,"Riots are violent events where demonstrators or mobs engage in disruptive acts, including but not limited to rock throwing, property destruction, etc.",Mob violence,"Rioters violently interact with other rioters, another armed group or civilians, outside of demonstrations and without the use of lethal weapons.",Rioters (Sri Lanka),,5,Rioters (Sri Lanka),,5,55,Western,Gampaha,Negombo,Negombo,7.2083,79.8358,1,Ada Derana,National,"On 28 September 2020, two groups clashed at Negombo town (Gampaha district) over an unreported issue, during which a woman attempting to mediate in the conflict was assaulted and she later succumbed to her injuries. [size=no report]",1,28:07.2,RES01\svcDW_Admin_UNDP,,
49,10470213,95,20210113,20210113,2021-01-13,2021-01-13,3,South Asia,,SRI4530,4530,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Protest with intervention,An attempt to disperse or suppress peaceful protest without serious/lethal injuries being reported or the targeting of protesters with lethal weapons. ,Protesters (Sri Lanka),Labour Group (Sri Lanka); Government of Sri Lanka (2019-),6,Police Forces of Sri Lanka (2019-),,1,16,Western,Colombo,Maharagama,Maharagama,6.848,79.9265,1,Hiru News,National,"On 13 January 2021, a group of traders and municipal councilors staged a protest in Maharagama (Colombo district), over the removal of the unauthorized shops in the locality by the Municipal Council. The protest was stopped when police intervened. [size=no report]",0,01:01.4,RES01\svcDW_Admin_UNDP,,
50,10469992,95,20210112,20210112,2021-01-12,2021-01-12,3,South Asia,,SRI4525,4525,2021,1,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Protest with intervention,An attempt to disperse or suppress peaceful protest without serious/lethal injuries being reported or the targeting of protesters with lethal weapons. ,Protesters (Sri Lanka),Students (Sri Lanka),6,Police Forces of Sri Lanka (2019-),,1,16,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Hiru News,National,"On 12 January 2021, members of the Inter University Students Federation (IUSF) staged a protest in front of the Prime Minister's Office at Wijerama Mawatha in Colombo (Colombo), demanding that students be admitted to universities according to the cut-off marks. Police intervened and prohibited the use of loudspeakers by the protesters. [size=no report]",0,01:01.4,RES01\svcDW_Admin_UNDP,,
51,9847020,95,20181205,20181205,2018-12-05,2018-12-05,3,South Asia,,SRI2882,2882,2018,2,Protests,"A protest is defined as a public demonstration in which the participants do not engage in violence, though violence may be used against them.",Peaceful protest,"Demonstrators engaged in a protest while not engaging in violence or other forms of rioting behavior, and are not faced with any sort of force or engagement.",Protesters (Sri Lanka),Government of Sri Lanka (2015-2019),6,,,0,60,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,News1st (Sri Lanka); South Asia Terrorism Portal; Asian News International,Other-National,"Assumed on 5 Dec, in Colombo city, protesters staged a 'Satyagraha' sit-in protest at the Vihara Maha Devi Park to demonstrate against the current political situation in the country. A Parliamentarian and a Mayor also joined and signed a petition at the protest.",0,21:10.3,RES01\svcDW_Admin_UNDP,02:05.8,RES01\svcDW_Admin_UNDP
